Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed 
ろんりねす,293532,Warlock,1565,95.0,5.0,19.0,21.0,8.0,19.0,0.0,1.0
Joji,102759,Hunter,1557,506.0,4.0,126.5,132.625,1.0,0.0,0.0,1.0
Ashamed,154161,Titan,1567,137.0,4.0,34.25,40.25,5.0,0.0,0.0,1.0
Eugen,137713,Titan,1562,72.0,7.0,10.285714285714286,12.0,1.0,0.0,0.0,1.0
END GROUP + 10349213693
5:10a.m.,189997,Hunter,1561,509.0,53.0,9.60377358490566,15.575471698113208,102.0,17.0,2.0,1.0
Shihsiung,174118,Warlock,1556,1853.0,58.0,31.948275862068964,37.39655172413793,621.0,120.0,5.0,1.0
爱蜜莉雅,58360,Titan,1561,299.0,60.0,4.983333333333333,6.275,82.0,68.0,9.0,1.0
优俊少女高手,101429,Warlock,1552,2897.0,70.0,41.385714285714286,44.2,791.0,67.0,0.0,1.0
这个人在做梦,201929,Warlock,1564,389.0,54.0,7.203703703703703,8.472222222222221,154.0,66.0,1.0,1.0
雨の夜は清秋を敬う,125327,Hunter,1562,636.0,61.0,10.426229508196721,14.467213114754099,40.0,31.0,1.0,1.0
END GROUP + 10349213001
AiR_LoveLess,193068,Warlock,1561,426.0,12.0,35.5,48.0,133.0,26.0,2.0,1.0
Dtragon4,208433,Warlock,1551,842.0,7.0,120.28571428571429,163.78571428571428,187.0,85.0,0.0,1.0
HitMeUpOnGumtree,242798,Titan,1564,488.0,7.0,69.71428571428571,106.21428571428571,79.0,13.0,0.0,1.0
tazwanted77,318883,Hunter,1560,282.0,15.0,18.8,27.433333333333334,56.0,17.0,1.0,1.0
Foot-Groin-Climax,154959,Titan,1562,404.0,10.0,40.4,58.15,2.0,26.0,0.0,1.0
Nooby,160876,Warlock,1562,990.0,8.0,123.75,154.375,155.0,37.0,7.0,1.0
END GROUP + 10349214914
R0YAL GAMING,191271,Titan,1561,283.0,21.0,13.476190476190476,16.904761904761905,40.0,18.0,1.0,1.0
l Pash l,413249,Titan,1568,650.0,19.0,34.21052631578947,38.60526315789474,51.0,1.0,1.0,1.0
PRINCE OF DRINK,161524,Warlock,1582,476.0,20.0,23.8,30.375,118.0,47.0,0.0,1.0
hazzy5,168687,Hunter,1564,109.0,25.0,4.36,6.08,24.0,2.0,0.0,1.0
LordTinselworm,150260,Warlock,1557,436.0,19.0,22.94736842105263,28.236842105263158,78.0,41.0,1.0,1.0
BrashImp,144006,Hunter,1578,135.0,20.0,6.75,9.275,9.0,1.0,0.0,1.0
END GROUP + 10349215627
ItsRestyy_,196522,Titan,1568,1240.0,21.0,59.04761904761905,76.5952380952381,109.0,24.0,0.0,1.0
dorkababy77,471806,Warlock,1561,620.0,23.0,26.956521739130434,37.21739130434783,217.0,133.0,11.0,1.0
UnknowableFate,257758,Titan,1570,602.0,28.0,21.5,28.482142857142858,85.0,0.0,0.0,1.0
WiktorDxD,121360,Hunter,1549,1422.0,17.0,83.6470588235294,102.58823529411765,73.0,7.0,0.0,1.0
_EM9_,152705,Warlock,1563,508.0,24.0,21.166666666666668,30.291666666666668,192.0,51.0,0.0,1.0
B4B_-A7,136001,Titan,1563,927.0,19.0,48.78947368421053,63.63157894736842,129.0,72.0,2.0,1.0
blitz_krieg55,84690,Titan,1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 10349195490
Tikiti92,273806,Titan,1564,557.0,17.0,32.76470588235294,46.6764705882353,103.0,52.0,0.0,1.0
Jakkeli,385726,Titan,1571,1335.0,16.0,83.4375,96.21875,40.0,6.0,0.0,1.0
Gimp2288,316945,Warlock,1564,296.0,24.0,12.333333333333334,19.979166666666668,15.0,70.0,0.0,1.0
panda,734391,Warlock,1571,289.0,16.0,18.0625,26.375,25.0,5.0,0.0,1.0
Paloma,258641,Warlock,1563,563.0,20.0,28.15,37.025,237.0,78.0,0.0,1.0
A Gay Witch,166585,Warlock,1568,492.0,29.0,16.96551724137931,23.810344827586206,151.0,52.0,2.0,1.0
END GROUP + 10349215008
Arun,327645,Hunter,1565,831.0,19.0,43.73684210526316,53.473684210526315,89.0,10.0,0.0,1.0
IamZentox,245221,Titan,1534,390.0,23.0,16.956521739130434,22.217391304347824,31.0,47.0,1.0,1.0
undead,289897,Warlock,1568,163.0,16.0,10.1875,17.125,8.0,7.0,0.0,1.0
Yazz,182424,Warlock,1571,804.0,17.0,47.294117647058826,59.76470588235294,95.0,19.0,0.0,1.0
Primera,277656,Warlock,1544,927.0,21.0,44.142857142857146,56.095238095238095,61.0,8.0,0.0,1.0
Yuran,184192,Titan,1566,673.0,22.0,30.59090909090909,36.65909090909091,141.0,32.0,4.0,1.0
END GROUP + 10349209281
cheeble,253114,Titan,1561,139.0,5.0,27.8,32.9,17.0,9.0,1.0,1.0
DarkReapah,223945,Warlock,1561,100.0,5.0,20.0,29.9,6.0,3.0,0.0,1.0
Menkrew,372992,Hunter,1564,125.0,9.0,13.88888888888889,18.38888888888889,21.0,2.0,6.0,1.0
Haro,64653,Hunter,1544,64.0,4.0,16.0,19.875,12.0,2.0,0.0,1.0
Gewaldro,282673,Titan,1568,136.0,3.0,45.333333333333336,59.0,19.0,2.0,2.0,1.0
Nocteva,336203,Titan,1562,135.0,8.0,16.875,19.6875,5.0,3.0,0.0,1.0
END GROUP + 10349214590
UVova,273346,Titan,1551,238.0,16.0,14.875,19.71875,26.0,18.0,0.0,1.0
KykyDes,275067,Warlock,1563,192.0,16.0,12.0,16.875,36.0,11.0,0.0,1.0
Thief_of_T1me,259136,Hunter,1559,119.0,14.0,8.5,11.25,26.0,19.0,0.0,1.0
Ra1n178,215132,Warlock,1564,597.0,16.0,37.3125,45.21875,69.0,28.0,1.0,1.0
iUtah,141669,Hunter,1562,240.0,15.0,16.0,20.9,17.0,7.0,1.0,1.0
Unsvng,128029,Warlock,1538,449.0,17.0,26.41176470588235,30.794117647058822,178.0,0.0,0.0,1.0
END GROUP + 10349217456
Invertex,196521,Hunter,1543,448.0,36.0,12.444444444444445,17.583333333333332,14.0,2.0,4.0,1.0
XxCountlesstmxX,177668,Titan,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jukantos,231474,Warlock,1565,1576.0,25.0,63.04,71.0,75.0,11.0,6.0,1.0
K_Unit,177760,Titan,1573,26.0,9.0,2.888888888888889,4.388888888888889,2.0,0.0,0.0,0.0
H_Unit,128362,Warlock,1583,26.0,8.0,3.25,4.8125,3.0,2.0,0.0,0.0
Kydro,273401,Titan,1571,384.0,34.0,11.294117647058824,16.75,84.0,42.0,2.0,1.0
Exo_Wein,225989,Titan,1558,506.0,39.0,12.974358974358974,17.833333333333332,4.0,0.0,1.0,1.0
4narchy,103517,Warlock,1573,610.0,35.0,17.428571428571427,27.32857142857143,94.0,95.0,0.0,1.0
^^neulo,309337,Warlock,1564,1337.0,18.0,74.27777777777777,90.83333333333333,485.0,106.0,0.0,1.0
END GROUP + 10349221252
FrenziedKing,156505,Hunter,1561,586.0,12.0,48.833333333333336,65.54166666666667,31.0,43.0,22.0,1.0
Macattacka,106256,Hunter,1561,675.0,9.0,75.0,97.22222222222223,41.0,52.0,0.0,1.0
Haywire,105808,Warlock,1562,423.0,13.0,32.53846153846154,48.07692307692308,39.0,13.0,5.0,1.0
Hamtaro Adun,75963,Hunter,1553,398.0,17.0,23.41176470588235,35.294117647058826,38.0,5.0,0.0,1.0
HunterORNG,41373,Titan,1552,226.0,16.0,14.125,20.875,6.0,19.0,0.0,1.0
King Midas,60837,Hunter,1562,794.0,11.0,72.18181818181819,96.63636363636364,17.0,2.0,3.0,1.0
END GROUP + 10349219158
prison37,165467,Warlock,1582,661.0,27.0,24.48148148148148,38.925925925925924,90.0,63.0,0.0,1.0
시모어001,263640,Warlock,1545,1489.0,28.0,53.17857142857143,67.44642857142857,677.0,42.0,0.0,1.0
리을,171432,Warlock,1565,1194.0,28.0,42.642857142857146,56.42857142857143,488.0,54.0,4.0,1.0
SsingSsung,152405,Warlock,1546,2099.0,37.0,56.729729729729726,68.27027027027027,307.0,53.0,4.0,1.0
흑운묘,281902,Hunter,1568,580.0,20.0,29.0,38.45,148.0,42.0,0.0,1.0
핸드머신,166251,Hunter,1552,621.0,33.0,18.818181818181817,29.363636363636363,69.0,50.0,1.0,1.0
END GROUP + 10349223593
CIA153,250108,Titan,1539,278.0,14.0,19.857142857142858,27.678571428571427,11.0,6.0,0.0,1.0
deadzombies115,246829,Titan,1566,433.0,7.0,61.857142857142854,78.14285714285714,38.0,25.0,0.0,1.0
Titan0death411,239795,Warlock,1560,280.0,7.0,40.0,58.07142857142857,46.0,39.0,0.0,1.0
ChallengerL8358,140765,Titan,1554,368.0,7.0,52.57142857142857,72.71428571428571,50.0,31.0,3.0,1.0
ImMiN3NcE,39690,Warlock,1565,212.0,8.0,26.5,36.5,61.0,14.0,11.0,1.0
roadog85,198523,Hunter,1559,678.0,7.0,96.85714285714286,112.21428571428571,50.0,9.0,0.0,1.0
END GROUP + 10350923721
INK-雪學yuki,213457,Warlock,1559,1224.0,28.0,43.714285714285715,57.785714285714285,32.0,86.0,14.0,1.0
cannian,218634,Hunter,1583,878.0,43.0,20.41860465116279,27.011627906976745,27.0,34.0,1.0,1.0
Joekao1101,105672,Titan,1559,1044.0,49.0,21.306122448979593,24.622448979591837,99.0,253.0,0.0,1.0
^^,210511,Warlock,1557,725.0,40.0,18.125,26.7,39.0,36.0,0.0,1.0
cry cry monster,161505,Warlock,1560,1709.0,37.0,46.189189189189186,57.108108108108105,13.0,13.0,0.0,1.0
NAVER,280274,Warlock,1562,601.0,45.0,13.355555555555556,20.988888888888887,110.0,16.0,8.0,1.0
cry cry monster,161505,Titan,1554,139.0,12.0,11.583333333333334,20.708333333333332,32.0,20.0,1.0,0.0
END GROUP + 10349225395
Jaskul117,303410,Titan,1563,157.0,20.0,7.85,11.9,19.0,10.0,0.0,1.0
AREK0611,371021,Titan,1560,161.0,10.0,16.1,19.95,10.0,2.0,0.0,1.0
FaaBiiK01 PL,300717,Hunter,1558,134.0,33.0,4.0606060606060606,5.484848484848484,22.0,9.0,0.0,1.0
II kurnel II,87212,Hunter,1540,91.0,5.0,18.2,23.5,17.0,21.0,0.0,1.0
APH Adi,287942,Hunter,1535,262.0,46.0,5.695652173913044,6.75,4.0,0.0,0.0,1.0
ItsMikuuuu,220288,Warlock,1577,249.0,24.0,10.375,12.479166666666666,146.0,17.0,3.0,1.0
END GROUP + 10349225604
ItsDesiiree-,244952,Hunter,1587,1667.0,56.0,29.767857142857142,36.30357142857143,94.0,18.0,1.0,1.0
iHollis_Junior,80326,Titan,1562,837.0,66.0,12.681818181818182,19.356060606060606,62.0,46.0,3.0,1.0
Patrick,160505,Titan,1563,1483.0,47.0,31.5531914893617,38.180851063829785,273.0,20.0,1.0,0.0
Dj Smarty,144588,Warlock,1565,999.0,53.0,18.849056603773583,26.40566037735849,32.0,15.0,1.0,1.0
F3_Nerox,209477,Titan,1566,1498.0,53.0,28.264150943396228,37.075471698113205,127.0,11.0,1.0,1.0
ClipdByVexd,184483,Hunter,1564,1547.0,70.0,22.1,28.792857142857144,99.0,87.0,3.0,1.0
I imper I,51227,Titan,1559,213.0,4.0,53.25,67.375,29.0,14.0,0.0,1.0
END GROUP + 10349226746
mastermail,281468,Warlock,1561,1020.0,52.0,19.615384615384617,25.51923076923077,4.0,10.0,23.0,0.0
Bu7mdan,394628,Hunter,1567,2996.0,160.0,18.725,24.396875,271.0,104.0,9.0,1.0
Clint,216832,Titan,1562,4179.0,118.0,35.41525423728814,43.67796610169491,180.0,86.0,113.0,1.0
LeeroyJenkins,185802,Warlock,1568,1877.0,132.0,14.219696969696969,20.992424242424242,466.0,26.0,15.0,1.0
UndeadLeet,322453,Warlock,1572,4229.0,127.0,33.2992125984252,44.118110236220474,1888.0,190.0,34.0,1.0
Prexlop,171791,Warlock,1565,4413.0,129.0,34.2093023255814,43.32170542635659,2084.0,169.0,105.0,1.0
Yasuraoka,478812,Titan,1570,1003.0,93.0,10.78494623655914,17.096774193548388,193.0,116.0,0.0,1.0
END GROUP + 10349228153
Schwurblini,228664,Warlock,1558,671.0,32.0,20.96875,28.765625,42.0,97.0,0.0,1.0
reaL.,199797,Warlock,1570,544.0,36.0,15.11111111111111,20.97222222222222,22.0,54.0,0.0,1.0
hardstar,102445,Hunter,1565,529.0,31.0,17.06451612903226,25.677419354838708,38.0,4.0,0.0,1.0
Canis,255250,Hunter,1564,611.0,33.0,18.515151515151516,26.106060606060606,67.0,1.0,3.0,1.0
sw0rdbreaker,140210,Hunter,1563,898.0,33.0,27.21212121212121,36.15151515151515,86.0,9.0,0.0,1.0
Chris,273417,Warlock,1553,501.0,34.0,14.735294117647058,20.63235294117647,162.0,48.0,0.0,1.0
Cay ♥,124998,Warlock,1565,88.0,3.0,29.333333333333332,35.0,23.0,3.0,0.0,0.0
END GROUP + 10349212599
Masterpiss,236535,Titan,1558,97.0,4.0,24.25,31.125,6.0,3.0,0.0,1.0
ElectronicAtom,429195,Warlock,1566,228.0,2.0,114.0,137.25,42.0,6.0,0.0,1.0
will,7901,Warlock,1579,97.0,3.0,32.333333333333336,40.666666666666664,33.0,9.0,0.0,1.0
Slasher,154938,Warlock,1550,43.0,3.0,14.333333333333334,19.666666666666668,14.0,2.0,0.0,1.0
Cub_Dn,115966,Warlock,1562,47.0,5.0,9.4,11.4,8.0,5.0,0.0,1.0
aamu-aQ,64337,Warlock,1592,115.0,2.0,57.5,72.0,17.0,10.0,0.0,1.0
END GROUP + 10349216844
chenghanye,144026,Warlock,1559,908.0,14.0,64.85714285714286,72.85714285714286,18.0,21.0,0.0,0.0
WeNReN,224888,Titan,1563,36.0,4.0,9.0,12.25,0.0,6.0,0.0,1.0
chenghanye,144026,Titan,1575,517.0,9.0,57.44444444444444,62.44444444444444,6.0,29.0,0.0,1.0
cheesetart,178156,Hunter,1561,560.0,21.0,26.666666666666668,32.38095238095238,105.0,73.0,2.0,1.0
瑭,147953,Titan,1547,460.0,22.0,20.90909090909091,32.56818181818182,45.0,8.0,0.0,1.0
♥Love Ratchet Forever♥,128743,Warlock,1561,464.0,30.0,15.466666666666667,17.55,17.0,40.0,26.0,1.0
MrPIN233,94427,Titan,1553,351.0,17.0,20.647058823529413,30.823529411764707,25.0,23.0,0.0,0.0
Rekis,223357,Titan,1569,411.0,21.0,19.571428571428573,29.452380952380953,33.0,38.0,0.0,1.0
END GROUP + 10349230163
Vibing Cat,116836,Titan,1530,328.0,14.0,23.428571428571427,35.785714285714285,22.0,12.0,0.0,1.0
fede,339651,Hunter,1572,316.0,9.0,35.111111111111114,51.833333333333336,60.0,13.0,5.0,1.0
swoonyaa,268309,Hunter,1563,430.0,8.0,53.75,74.125,60.0,19.0,4.0,1.0
Kaws and Affect,162727,Hunter,1566,341.0,9.0,37.888888888888886,52.05555555555556,31.0,4.0,0.0,1.0
MyNameIsAlph,229924,Titan,1557,543.0,9.0,60.333333333333336,80.16666666666667,45.0,45.0,0.0,1.0
iJetpack1oo,231542,Warlock,1576,259.0,15.0,17.266666666666666,23.0,68.0,30.0,0.0,1.0
END GROUP + 10349213089
SFGtom,243516,Hunter,1568,126.0,5.0,25.2,35.7,13.0,8.0,7.0,1.0
LAA612,209874,Titan,1562,162.0,6.0,27.0,39.666666666666664,12.0,1.0,0.0,1.0
sebek007,342771,Warlock,1571,124.0,5.0,24.8,38.6,40.0,6.0,0.0,1.0
Niir,54562,Warlock,1553,205.0,7.0,29.285714285714285,38.285714285714285,45.0,26.0,0.0,1.0
Taev,153963,Hunter,1559,99.0,6.0,16.5,21.25,17.0,2.0,0.0,1.0
QueefasaurusRex,165631,Titan,1564,114.0,10.0,11.4,15.85,12.0,18.0,0.0,1.0
END GROUP + 10349226012
Atar1,186245,Titan,1568,1387.0,51.0,27.19607843137255,32.3921568627451,54.0,19.0,137.0,1.0
Kuro,432000,Titan,1565,1137.0,40.0,28.425,33.7125,133.0,77.0,15.0,1.0
SFZMG,148996,Titan,1549,914.0,43.0,21.25581395348837,25.5,52.0,51.0,0.0,1.0
AshenICU,206342,Hunter,1562,141.0,4.0,35.25,54.0,10.0,2.0,12.0,0.0
Buding,63166,Warlock,1563,339.0,13.0,26.076923076923077,33.38461538461539,14.0,35.0,16.0,1.0
Goats,96599,Hunter,1558,1199.0,49.0,24.46938775510204,30.26530612244898,64.0,7.0,12.0,1.0
iWLOoP,221996,Hunter,1566,440.0,25.0,17.6,25.74,25.0,44.0,18.0,0.0
素,176224,Warlock,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K▯▯,286534,Warlock,1578,858.0,8.0,107.25,124.8125,260.0,30.0,12.0,1.0
素,176224,Titan,1560,729.0,29.0,25.137931034482758,32.58620689655172,91.0,32.0,120.0,0.0
END GROUP + 10349232443
Forced,300222,Hunter,1562,330.0,42.0,7.857142857142857,9.738095238095237,51.0,23.0,5.0,1.0
Eric,291166,Warlock,1562,2087.0,44.0,47.43181818181818,54.76136363636363,632.0,79.0,10.0,1.0
k0t_deleted,309557,Warlock,1566,508.0,47.0,10.808510638297872,13.52127659574468,202.0,123.0,0.0,1.0
Chaika_In_Paanic,353641,Hunter,1563,199.0,48.0,4.145833333333333,5.677083333333333,48.0,12.0,0.0,1.0
Nescafe©,300178,Warlock,1561,209.0,5.0,41.8,46.7,22.0,9.0,7.0,1.0
Nescafe©,300178,Titan,1583,1806.0,49.0,36.857142857142854,40.41836734693877,93.0,24.0,2.0,0.0
arsik_Sov,137650,Warlock,1563,456.0,45.0,10.133333333333333,14.633333333333333,82.0,96.0,0.0,1.0
END GROUP + 10349229394
hurricane_harley,505000,Warlock,1566,292.0,17.0,17.176470588235293,19.529411764705884,25.0,16.0,0.0,1.0
DanteTheFaIIen,351297,Warlock,1566,607.0,15.0,40.46666666666667,47.36666666666667,176.0,33.0,5.0,1.0
shadow_thrall,352204,Hunter,1561,19.0,16.0,1.1875,2.59375,4.0,0.0,0.0,1.0
TheDjGoose_,124458,Titan,1561,405.0,12.0,33.75,42.125,44.0,19.0,0.0,1.0
Mizman012,145842,Titan,1563,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
Xerove,160239,Hunter,1565,331.0,16.0,20.6875,29.8125,14.0,0.0,0.0,1.0
OPressivDarkness,261477,Warlock,1569,114.0,18.0,6.333333333333333,8.444444444444445,32.0,15.0,0.0,1.0
END GROUP + 10349219388
Lq5z,176585,Warlock,1563,226.0,6.0,37.666666666666664,50.583333333333336,48.0,16.0,0.0,1.0
Boowden,140092,Titan,1560,220.0,7.0,31.428571428571427,41.0,14.0,14.0,1.0,1.0
Qwuakes,891,Hunter,1559,267.0,9.0,29.666666666666668,38.0,12.0,9.0,0.0,1.0
Buhrridge,178420,Warlock,1560,424.0,7.0,60.57142857142857,82.21428571428571,135.0,35.0,0.0,1.0
OG Couragous,247928,Warlock,1560,126.0,7.0,18.0,22.071428571428573,67.0,28.0,0.0,1.0
Syikexz,139496,Titan,1567,503.0,4.0,125.75,144.75,51.0,21.0,0.0,1.0
END GROUP + 10349230774
齐格尔,114955,Titan,1546,121.0,4.0,30.25,34.0,7.0,0.0,0.0,1.0
llla,173785,Warlock,1562,36.0,4.0,9.0,12.25,0.0,2.0,4.0,1.0
赛文,345371,Titan,1539,70.0,3.0,23.333333333333332,28.333333333333332,11.0,1.0,0.0,1.0
Eliseo,128691,Titan,1543,129.0,3.0,43.0,47.333333333333336,0.0,24.0,0.0,1.0
初生,188384,Titan,1563,156.0,4.0,39.0,46.0,9.0,0.0,0.0,1.0
McDonald's,135093,Warlock,1565,50.0,3.0,16.666666666666668,21.666666666666668,2.0,5.0,0.0,1.0
END GROUP + 10349213539
개리,223788,Hunter,1566,209.0,11.0,19.0,28.954545454545453,18.0,14.0,7.0,1.0
잔월,157745,Warlock,1561,18.0,10.0,1.8,2.5,7.0,4.0,0.0,1.0
Pado,196158,Hunter,1561,196.0,9.0,21.77777777777778,28.11111111111111,15.0,1.0,2.0,1.0
Ness,226965,Titan,1563,761.0,9.0,84.55555555555556,92.27777777777777,32.0,0.0,0.0,1.0
Lilo,119896,Hunter,1560,207.0,10.0,20.7,31.65,7.0,11.0,0.0,1.0
쁑 아리쒸,65718,Hunter,1543,100.0,10.0,10.0,14.8,0.0,2.0,0.0,1.0
END GROUP + 10349231229
禛,120646,Titan,1563,314.0,29.0,10.827586206896552,17.362068965517242,23.0,5.0,0.0,1.0
螺母丶,211143,Hunter,1566,269.0,30.0,8.966666666666667,14.233333333333333,26.0,51.0,0.0,0.0
裂妈人,113118,Hunter,1533,946.0,41.0,23.073170731707318,25.79268292682927,70.0,22.0,0.0,1.0
烊,28284,Warlock,1556,320.0,29.0,11.03448275862069,12.0,4.0,3.0,19.0,1.0
Joker,34551,Titan,1537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
津岛善子,168980,Warlock,1551,442.0,46.0,9.608695652173912,14.630434782608695,82.0,29.0,20.0,1.0
Yonezu,44482,Hunter,1564,1428.0,33.0,43.27272727272727,48.86363636363637,94.0,22.0,18.0,1.0
END GROUP + 10349230255
Aewa,518360,Titan,1562,220.0,3.0,73.33333333333333,83.33333333333333,13.0,20.0,0.0,1.0
gggkdsa,153675,Warlock,1560,64.0,3.0,21.333333333333332,26.5,45.0,13.0,3.0,1.0
当代奥西里斯,141232,Warlock,1536,164.0,4.0,41.0,45.875,10.0,32.0,0.0,1.0
Jason Voorhess,197718,Warlock,1555,24.0,5.0,4.8,6.6,20.0,1.0,1.0,1.0
ExoticNOOB,289504,Titan,1563,114.0,4.0,28.5,39.25,23.0,6.0,0.0,1.0
AILYC依,351738,Titan,1564,241.0,4.0,60.25,64.5,12.0,34.0,0.0,1.0
END GROUP + 10349234121
xXhanauer43Xx,542495,Hunter,1567,118.0,3.0,39.333333333333336,50.333333333333336,4.0,10.0,0.0,1.0
Mazlum Baba,331438,Hunter,1570,59.0,2.0,29.5,47.0,5.0,2.0,0.0,1.0
V1_Lotus,244191,Warlock,1565,71.0,3.0,23.666666666666668,29.0,3.0,0.0,5.0,1.0
DNA,322585,Warlock,1576,104.0,2.0,52.0,69.25,7.0,10.0,0.0,1.0
JAN,307131,Hunter,1566,130.0,2.0,65.0,71.5,0.0,4.0,0.0,1.0
iiTzBlueZz,47953,Titan,1565,68.0,1.0,68.0,97.0,17.0,4.0,0.0,1.0
END GROUP + 10349233701
jueshibigSB,530429,Titan,1574,97.0,5.0,19.4,31.5,27.0,21.0,0.0,1.0
沐原莉莉Lycia,243861,Warlock,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
沐原莉莉Lycia,243861,Titan,1565,187.0,8.0,23.375,36.5625,14.0,25.0,5.0,1.0
干啥啥不行 白嫖第一名,109091,Titan,1572,147.0,7.0,21.0,31.071428571428573,28.0,0.0,0.0,1.0
园田海未,181739,Hunter,1553,300.0,4.0,75.0,103.25,3.0,4.0,0.0,1.0
Gavadon,263595,Titan,1568,97.0,8.0,12.125,13.9375,24.0,56.0,8.0,1.0
moyu,130457,Warlock,1563,17.0,4.0,4.25,5.25,8.0,0.0,0.0,0.0
1aer,83166,Warlock,1563,749.0,7.0,107.0,119.5,238.0,35.0,3.0,1.0
END GROUP + 10349235170
HarMzzZ-G,247832,Hunter,1557,402.0,28.0,14.357142857142858,21.428571428571427,23.0,2.0,0.0,1.0
XGN_Mau,635785,Titan,1570,186.0,12.0,15.5,19.208333333333332,14.0,2.0,0.0,0.0
M-ADIL100,286135,Titan,1568,367.0,30.0,12.233333333333333,18.483333333333334,44.0,24.0,2.0,1.0
m0tsch,343361,Warlock,1584,368.0,20.0,18.4,24.8,93.0,12.0,0.0,1.0
Crota Time's Conflux,44977,Hunter,1560,227.0,13.0,17.46153846153846,25.153846153846153,65.0,15.0,0.0,0.0
MaNameHazzy,311250,Titan,1568,329.0,28.0,11.75,17.535714285714285,25.0,30.0,1.0,1.0
Hevn,163657,Warlock,1560,1058.0,19.0,55.68421052631579,59.6578947368421,0.0,10.0,0.0,1.0
Sir Edition,177017,Titan,1563,297.0,14.0,21.214285714285715,25.0,39.0,7.0,0.0,1.0
l Izzy HD l,127105,Warlock,1574,236.0,7.0,33.714285714285715,41.857142857142854,56.0,8.0,3.0,0.0
END GROUP + 10349235607
Chrumkac,354820,Hunter,1567,445.0,39.0,11.41025641025641,19.025641025641026,13.0,0.0,0.0,1.0
Krimael,438099,Warlock,1562,406.0,10.0,40.6,47.6,70.0,21.0,2.0,0.0
Shoshovica,165332,Hunter,1562,1463.0,36.0,40.638888888888886,50.65277777777778,78.0,19.0,1.0,1.0
drunkkk3z,348353,Titan,1571,675.0,26.0,25.96153846153846,33.78846153846154,63.0,18.0,0.0,1.0
Flacter1904,124703,Warlock,1527,725.0,32.0,22.65625,31.953125,36.0,94.0,5.0,1.0
Swaggy,209201,Titan,1558,673.0,38.0,17.710526315789473,24.63157894736842,85.0,35.0,0.0,1.0
Wraith,159598,Titan,1566,451.0,36.0,12.527777777777779,19.875,54.0,2.0,5.0,1.0
END GROUP + 10349240363
Nxctr,236140,Warlock,1552,281.0,13.0,21.615384615384617,27.346153846153847,78.0,19.0,0.0,0.0
TsunaGer,402373,Warlock,1564,509.0,14.0,36.357142857142854,53.25,37.0,21.0,0.0,0.0
Evo IQI,254304,Warlock,1557,1148.0,24.0,47.833333333333336,62.0625,346.0,101.0,0.0,1.0
Nxctr,236140,Titan,1560,137.0,3.0,45.666666666666664,63.0,10.0,5.0,0.0,1.0
Navibit,432514,Titan,1554,219.0,10.0,21.9,35.65,2.0,6.0,0.0,1.0
jokeraw,486970,Titan,1565,300.0,16.0,18.75,25.59375,41.0,9.0,1.0,0.0
Laszlo,224986,Titan,1560,103.0,9.0,11.444444444444445,21.61111111111111,16.0,1.0,0.0,0.0
deafDove,152109,Hunter,1554,245.0,8.0,30.625,36.75,24.0,5.0,0.0,1.0
Gentle-_-,71736,Hunter,1561,704.0,22.0,32.0,43.31818181818182,74.0,25.0,0.0,1.0
Exocrine,146985,Titan,1535,447.0,14.0,31.928571428571427,45.42857142857143,67.0,14.0,0.0,1.0
END GROUP + 10349241234
^^,147885,Warlock,1566,66.0,8.0,8.25,10.3125,44.0,6.0,2.0,1.0
Chris,163854,Warlock,1583,60.0,10.0,6.0,7.5,40.0,4.0,0.0,1.0
诺梅苏打,179919,Titan,1561,90.0,8.0,11.25,15.625,12.0,1.0,0.0,1.0
Brumaire,103544,Warlock,1560,56.0,6.0,9.333333333333334,10.666666666666666,17.0,26.0,6.0,1.0
檐边雨,362847,Titan,1567,167.0,8.0,20.875,23.125,10.0,19.0,0.0,1.0
Dodger-,138095,Hunter,1567,263.0,6.0,43.833333333333336,47.833333333333336,9.0,0.0,0.0,1.0
PilotTugboat177,151681,Titan,1582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 10349240054
lxlmmersivelxl,98257,Warlock,1568,288.0,19.0,15.157894736842104,21.42105263157895,54.0,15.0,1.0,0.0
ThyBro,350379,Hunter,1560,1122.0,24.0,46.75,62.5,207.0,57.0,0.0,1.0
Golden Toilet,93648,Warlock,1554,1361.0,32.0,42.53125,50.078125,458.0,68.0,0.0,1.0
The Ultimate Yeet Lord,136139,Hunter,1561,637.0,31.0,20.548387096774192,27.258064516129032,68.0,38.0,0.0,1.0
vakaris05,120300,Titan,1553,868.0,25.0,34.72,46.98,118.0,10.0,1.0,1.0
Zeu3,163698,Hunter,1564,256.0,26.0,9.846153846153847,14.288461538461538,20.0,10.0,1.0,1.0
K2,82358,Titan,1557,310.0,18.0,17.22222222222222,25.11111111111111,47.0,48.0,2.0,1.0
END GROUP + 10349243250
